id,groudTruthContext,retrievedContext,questionId,question,answer
2755,"The point of co-signing for a friend is that they're your friend.  You signed for them in the belief that your friendship would ensure they didn't burn you.  If your friend has hung you out to dry, basically they aren't your friend any more. Before you lawyer up, how's about talking to your friend as a friend?  Sure he may have moved away from the area, but Facebook is still a thing, right?  It's possible he doesn't even realise you're taking the fall for him. And presumably you have mutual friends too.  If he's blanking you then he does know you're taking the fall and doesn't care.  So call/message them too and let them know the situation.  Chances are he doesn't want all his other friends cutting him off because they can see he'd treat them the same way he's treating you.  And chances are they'll give you his number and new address, because they don't want to be in the middle. If this fails, look at the loan.  If it's a loan secured against something of his (e.g. a car), let it go.  The bank will repossess it, and that's job done.  Of course it will look bad on your credit for a while, but you're basically stuck with that.","I think I'm reading that you cosigned a loan with a friend, and they've stopped paying on their loan. Not a whole lot of options here. You'll have to pay the loan off by yourself or allow the loan to go into collections in hopes that you'll get more money later and pay it off then. Small claims court is definitely an option at that point. Next time, perhaps try not to cosign loans with friends unless you really trust them and are confident that you can pay the loan off if they cannot.","5867    3935
Name: query-id, dtype: int64",I cosigned for a friend who is not paying the payment,
3040,"It is basically the same situation what US was when the crash happened. People took on debt without the means to pay, even with awful credit records. But the problem isn't the debt people take on themselves, but with the limited disposable income they have how efficiently can their debts be serviced. And how do banks who lend out money can recover their money. When banks lend money to all and sundry, they have to take care of defaults and that is when financial wizardry comes into play. In US people have the option to default on their debt and refinance it, so banks assumed default and tried to hedge their risks. If this is an option in Australia, be ready for a crash else not to worry about much. If banks continue lending expect higher inflation rates, higher interest rates and maybe a downgrade of bonds issued by the Australian government. Higher import costs and a boom in exports because of devalued Australian dollar.","""I'd like to see a credible source for """"the highest"""", but it's certainly fairly high. Household debt could be broadly categorized as debt for housing and debt for consumption. Housing prices seem very high compared to equivalent rental income.  This is generating a great deal of debt.  Keynes(?) said that """"if something cannot go on forever, it will stop.""""  Just when it will stop, and whether it will stop suddenly or gradually is a matter of great interest.  Obviously there are huge vested interests, including the large fraction of the population who already own property and do not wish to see it fall.  Nobody really knows; my guess would be on a very-long-term plateau in nominal prices and decline in real prices. The Australian stock market is unlike the US: since it's a small country, a lot of the big companies are export-driven, either by directly exporting physical goods (miners, agriculture) or by FDI (property trusts, banks).  So a local recession will hurt the stock market, but not across the board.  A decline in the value of the Australian dollar would be very good news for some of these companies. Debt for consumption I think is the smaller fraction.  Arguably it's driven by a wealth effect of Australia having had a reasonably good crisis with low unemployment and increasing international purchasing power.  If this tops out, you'd expect to see reduced earnings for consumer discretionary companies.""","6161    4077
Name: query-id, dtype: int64",What implications does having the highest household debt to disposable income ratio have on Australia?,
3047,"I use paycheckcity.com and first punch in my paycheck and make sure it calculates within a few pennies the value of my actual paycheck. Then I fiddle with withholding values, etc. to see the effect of change.  It has been very effective for me over the years.","""If you're making $80k, and you're consulting for an extra $400/wk or $20,800/yr, you're earning a total of $100,800.  That's assuming you do it for a full calendar year of course.  Either way, assuming you can deduct/exclude at least $11k of income (as almost everyone can), you're paying 25% on your marginal dollars.  (This also assumes you're single; if you're married/filing jointly, this may not be true.)  Note, you're right at the edge of the 25% bracket if you earn this in a full calendar year - but if you have a 401k, health insurance, or other reductions you'll be fine.  Additionally, for this year you'll be under (again assuming single and no other income) because you aren't earning a full year's worth. Assuming your $80k is precisely taken care of by your regular withholding, then, you will literally pay 25%*$400/week in additional taxes - $100 per week.  So if you are paid biweekly, you need to add $200/week in withholding on your W-4.  If you expect to overpay taxes (if you own a house with a mortgage for example, you often do), you can reduce it some, but adding $200/biweekly paycheck should bring you right to where you were before the extra income. The general rule is to calculate your marginal (not effective) tax rate before the new income, assuming default withholding takes care of that, and then withhold the marginal rate for the new income [checking that the new income doesn't push the marginal rate up - if so, calculate in two parts, the part in the lower marginal rate and the part in the higher marginal rate]. You can google """"2014 tax brackets"""", or look at the IRS tax tables for detailed information about marginal rates.""","5797    3893
Name: query-id, dtype: int64","$65000/year or $2500 every two weeks: If I claim 3 exemptions instead of zero, how much would my take home pay be?",
3059,"Too long for a comment -  It's great that you are saving to the match on the 401(k). Does your company offer a Roth 401(k)? If so, you might consider that, instead. From the numbers you offered, you are likely in the 15% bracket now, but will find you move to 25% in years to come. The 2014 tax rates are out and how the 15% bracket ending at $36,900. (Over $47,000 gross income). I'd rather see you pay tax at 15% now, and use pre-tax accounts as your income rises. If the Roth is available.","I was able to request a modest advance on my salary when I started my first job out of college, for essentially the same reason. Alternatively, you might consider requesting a small personal loan from friends or family. If you have a credit card that can cover things like grocery expenses for that period, this may also be the appropriate time to use it. Buy cheap food, like lentils and beans. :P In the future, once you earn some money, you should keep around a few months' worth of essential expenses in a saving account to avoid this situation. :)","13369    10144
Name: query-id, dtype: int64","Less than a year at my first job out of college, what do I save for first?",
3062,"Yes -- If you are prepared to own the stock and have the cash to buy it, it can be a good way to generate income. The downside is really no more than buying a stock and it goes down -- which can happen to any investment -- and you have the premium of the put. Just don't do it on any stock you would not buy outright. To the posters who say it's a bad idea, I would like some more info on why they think that. It's not more bad idea than any investment. Yes it has risk, but so does buying stocks in general, buying dividend stocks etc and since most options expire worthless the odds are more in your favor selling puts.","Yes -- If you are prepared to own the stock and have the cash to buy it, it can be a good way to generate income. The downside is really no more than buying a stock and it goes down -- which can happen to any investment -- and you have the premium of the put. Just don't do it on any stock you would not buy outright. To the posters who say it's a bad idea, I would like some more info on why they think that. It's not more bad idea than any investment. Yes it has risk, but so does buying stocks in general, buying dividend stocks etc and since most options expire worthless the odds are more in your favor selling puts.","10036    6670
Name: query-id, dtype: int64",Is selling put options an advisable strategy for a retiree to generate stable income?,
3074,Are the schools going to count all my retirement I've saved over the   last 20 years as assets and calculate my EFC on 5.x% of that?! Yes.,"""According to the FAFSA info here, they will count your nonretirement assets when figuring the EFC. The old Motley Fool forum question I mentioned in my comment suggests asking the school for a """"special circumstances adjustment to your FAFSA"""".  I don't know much about it, but googling finds many pages about it at different colleges.  This would seem to be something you need to do individually with whatever school(s) your son winds up considering.  Also, it is up to the school whether to have mercy on you and accept your request. Other than that, you should establish whatever retirement accounts you can and immediately begin contributing as much as possible.  Given that the decision is likely to be complicated by your foreign income, you should seek professional advice from an accountant versed in such matters.""","9901    6578
Name: query-id, dtype: int64",While working overseas my retirement has not gone into a retirement account. Is it going to kill me on the FAFSA?,
3104,"""To answer the first part of your question: yes, I've done that!  I did even a bit more.  I once had a job that I wasn't sure I'd keep and the economy wasn't great either.  In case my next employer wouldn't let me contribute to a 401(k) from day one, and because I didn't want to underfund my retirement and be stuck with a higher tax bill - I """"front-loaded"""" my 401(k) contributions to be maxed out before the end of the year.  (The contribution limits were lower than $16,500/year back then :-)) As for the reduced cash flow - you need of course a """"buffer"""" account containing several months worth of living expenses to afford maxing out or """"front-loading"""" 401(k) contributions.  You should be paying your bills out of such buffer account and not out of each paycheck.  As for the reduced cash flow - I think large-scale 401(k)/IRA contributions can crowd out other long-term saving  priorities such as saving for a house down payment and the trade-off between them is a real concern.  (If they're crowding out basic and discretionary consumer expenses, that's a totally different kind of problem, which you don't seem to have, which is great :-)) So about the trade-off between large-scale 401(k) contributions and saving for the down payment.  I'd say maxing out 401(k) can foster the savings culture that will eventually pay its dividends.  If, after several years of maxing out your 401(k) you decide that saving for the house is the top priority, you'll see money flow to the money-market account marked for the down payment at a substantial monthly rate, thanks to that savings culture. As for the increasing future earnings - no.  Most people I've known for a long time, if they saved 20% when they made $20K/year, they continued to save 20% or more when they later made $100K/year.  People who spent the entire paycheck while making $50K/year, always say, if only I got a raise to $60K/year, I'd save a few thousand.  But they eventually graduate to $100K/year and still spend the entire paycheck.  It's all about your savings culture. On the second part of your question - yes, Roth is a great tool, especially if you believe that the future tax rates will be higher (to fix the long-term budget deficits).  So, contributing to 401(k) to maximize the match, then max out Roth, as others suggested, is a great advice.  After you've done that, see what else you can do: more 401(k), saving for the house, etc.""","First a few comments: Other benefits: It may not be possible for everybody to max out the 401K on an income of 100K. It would depend on family size, other income, other expenses, other debts...","7069    4580
Name: query-id, dtype: int64",Any experience with maxing out 401(k)?,
3110,The Paypal 'classic' site option has now been removed and you will not know what you will be charged UNTIL YOU COMMIT TO BUY.  Paypal told  me today ( brexit day 24th ) that their site is NOT connected to the Ebay site so when Ebay tells me '$77.00 approximately £52.43' for an item I would in fact pay £59.62.   You will Not be aware of this UNTIL you commit to by. Paypal informs me there are no plans to restore the 'classic' option Paypal site.,"""I cannot speak for Paypal specifically and I doubt anyone who doesn't actually work on their internal automated payment systems could. However, I can speak from experiencing in working on automated forex transaction systems and tell you what many institutions do and it is often NOT based on live rates. There is no law stating an institution must honor a specific market exchange rate. Institutions can determine their own rates how and when they want to. However, there is some useful information on their website: https://www.paypal.com/an/cgi-bin/webscr?cmd=p/sell/mc/mc_convert-outside """"The most readily available information on currency exchange rates is based on interbank exchange rates. Interbank exchange rates are established in the course of currency trading among a global network of over 1,000 banks, and are not available through consumer or retail channels."""" This leads me to believe they pull exchange rates from either Oanda or XE periodically and then use these rates throughout the day to conduct business. Paypal does not disclose who they use to determine rates. And it's highly doubtful they do this for every transaction (using live rates). Even if they did, there would be no way for you to check and be certain of a particular exchange rate as paypal states: """" Consumers may use these rates as a reference, but should not expect to use interbank rates in transactions that involve currency conversion. To obtain actual retail rates, contact your local financial institution or currency exchange, or check the rate displayed in your PayPal transaction."""" This is partly because rates can change by the second just like stock prices or anything else which is susceptible to the open market's variables of supply, demand news events etc. So, even if you check the rates on Oanda (which you can do here: http://www.oanda.com/currency/converter/) you are not going to get a 100% accurate representation of what you would get by doing an exchange immediately afterwards from Paypal or any other financial institution. However, if you want to estimate, using Oanda's currency converter will likely get you close in most scenarios. That is assuming Paypal doesn't charge a premium for the exchange, which they may. That is also assuming they use live rates, it's also possible they only update their rates based on market rates periodically and not for every transaction. You may want to test this by checking the exchange rate on your transaction and comparing that to the Oanda rates at the same time.""","5496    3750
Name: query-id, dtype: int64",How to check the paypal's current exchange rate?,
3118,"Dividends are normally paid in cash, so don't generally affect your portfolio aside from a slight increase to 'cash'.  You get a check for them, or your broker would deposit the funds into a money-market account for you.  There is sometimes an option to re-invest dividends, See Westyfresh's answer regarding Dividend Re-Investment Plans. As Tom Au described, the dividends are set by the board of directors and announced.  Also as he indicated just before the 'record' date, a stock which pays dividends is worth slightly more (reflecting the value of the dividend that will be paid to anyone holding the stock on the record date) and goes down by the dividend amount immediately after that date (since you'd now have to hold the stock till the next record date to get a dividend)  In general unless there's a big change in the landscape (such as in late 2008) most companies pay out about the same dividend each time, and changes to this are sometimes seen by some as 'indicators' of company health and such news can result in movement in the stock price. When you look at a basic quote on a ticker symbol there is usually a line for Div/yeild which gives the amount of dividend paid per share, and the relative yeild (as a percentage of the stock price).  If a company has been paying dividends, this field will have values in it, if a company does not pay a dividend it will be blank or say NA (depending on where you get the quote).  This is the easiest way to see if a company pays a dividend or not.  for example if you look at this quote for Google, you can see it pays no dividend  Now, in terms of telling when and how much of a dividend has been paid, most financial sites have the option when viewing a stock chart to show the dividend payments.  If you expand the chart to show at least a year, you can see when and how much was paid in terms of dividends.  For example you can see from this chart that MSFT pays dividends once a quarter, and used to pay out 13 cents, but recently changed to 16 cents.   if you were to float your mouse over one of those icons it would also give the date the dividend was paid.",Dividend is a payment which is paid by the company after getting profit or interest is plus paid amount which we get on our income.we can pick up the dividend as a form of interest on our investment,"10822    7332
Name: query-id, dtype: int64","What are dividends, when are they paid, and how do they affect my position?",
3173,"No. An employer is legally obliged to deduct taxes from your pay cheque and send them to the IRS. The only way round that is to either provide evidence of deductions that would reduce your tax bill to nothing, or to become self-employed.","True, but it's still money that (in theory) could be paid to the employee instead, in the same way that the employer's social security contribution could also be paid to the employee.  Note that I'm not saying that if the law were changed, every employer would suddenly increase wages by _x_ percent; merely that these taxes all fit into wage calculations along with perquisites, salaries, overhead, etc.","2202    2063
Name: query-id, dtype: int64",Does an employee have the right to pay the federal and state taxes themselves instead of having employer doing it?,
3217,"I am from Australia, so my answer is based on my experience over here, however it should be similar for the USA. Generally, what determines both the price of houses/apartments and the rents for them is supply and demand. When there is high demand and low supply prices (or rents) generally go up. When there is low demand and high supply prices (or rents) usually go down. What can sometimes happen when house prices go down, is that the demand can drop but so can supply. As the prices drop, developers will make less money on building new houses, so stop building new houses. Other developers can go bankrupt. As less people (including investors) are buying houses, and more people (including investors) try to sell their existing houses, there will be more people looking to rent and less rental properties available to rent. This produces a perfect storm of high demand and low supply of rental properties, causing rents to rise strongly. When the property prices start to go up again as demand increases, there is a shortfall of new properties being built (due to the developers not building during the downturn). At this time developers start to build again but there is a lag time before the new houses can be completed. This lack of supply puts more pressure on both house prices and rents to go up further. Until equilibrium between supply and demand is realised or an oversupply of rental properties exists in the market, rents will continue to rise.","I am from Australia, so my answer is based on my experience over here, however it should be similar for the USA. Generally, what determines both the price of houses/apartments and the rents for them is supply and demand. When there is high demand and low supply prices (or rents) generally go up. When there is low demand and high supply prices (or rents) usually go down. What can sometimes happen when house prices go down, is that the demand can drop but so can supply. As the prices drop, developers will make less money on building new houses, so stop building new houses. Other developers can go bankrupt. As less people (including investors) are buying houses, and more people (including investors) try to sell their existing houses, there will be more people looking to rent and less rental properties available to rent. This produces a perfect storm of high demand and low supply of rental properties, causing rents to rise strongly. When the property prices start to go up again as demand increases, there is a shortfall of new properties being built (due to the developers not building during the downturn). At this time developers start to build again but there is a lag time before the new houses can be completed. This lack of supply puts more pressure on both house prices and rents to go up further. Until equilibrium between supply and demand is realised or an oversupply of rental properties exists in the market, rents will continue to rise.","5200    3622
Name: query-id, dtype: int64",Why could rental costs for apartments/houses rise while buying prices can go up and down?,
3283,"""http://finance.yahoo.com/stock-alerts/stock-watch/add/?.done=/stock-alerts/ You will have to have a yahoo account. If you want to provide an alternative delivery email address, visit the URL above. Click """"Stocks Watch"""", enter ticker(s) and price(s) at which you want alerts, then at the bottom select the """"email"""" radio button. If your preferred email address is not listed, click the """"Add an email address"""" link and follow the instructions. I don't know what their limit is, but I currently have three addresses set up -- two to non-@yahoo addresses -- and it works fine.""","TdAmeritrade offers this service for free using 3rd party company markit. From markit's site, below is their guarantee.  http://www.markit.com/product/markit-on-demand Markit On Demand delivers an average of two million alerts per day   through various technology platforms and via multiple channels,   including email, instant messages, wireless, RSS and Facebook.   Investors can subscribe to their alerts of choice, and Markit On   Demand guarantees that they will receive an alert within five minutes   of the event trigger for all price and volume alerts","8021    5270
Name: query-id, dtype: int64",Free service for automatic email stock alert when target price is met?,
3293,This seems really simple to me.,"You should never buy anything that consumes all of your savings. First you should have 6 months living expenses in a liquid account. Second you should be investing for retirement, index funds or ETFs. The longer you have money invested the better off you'll be.  Pragmatically speaking you're better off getting the cheapest car that is reliable. Cars cost money, depreciation and money, every day you own them. However I get the urge to splurge. Get a loan, pay 2x the standard payment amount.","9473    6288
Name: query-id, dtype: int64",Saving up for an expensive car,
3312,"""The link you originally included had an affiliate code included (now removed). It is likely that your """"friend"""" suggested the site to you because there is something in it for your """"friend"""" if you sign up with their link. Seek independent financial advice, not from somebody trying to earn a commission off you. Don't trust everything you read online – again, the advice may be biased.  Many of the online """"reviews"""" for Regal Assets look like excuses to post affiliate links. A handful of the highly-ranked (by Google Search) """"reviews"""" about this company even obscure their links to this company using HTTP redirects. Whenever I see this practice in a """"review"""" for a web site, I have to ask if it is to try and appear more independent by hiding the affiliation? Gold and other precious metal commodities can be part of a diversified portfolio, a small part with some value as a hedge, but IMHO it isn't prudent to put all your eggs in that basket. Look up the benefits of diversification.  It isn't hard to find compelling evidence in favor of the practice.  You should also look up the benefits of low-fee passively-managed index funds. A self-directed IRA with a reputable broker can give you access to a wide selection of low-fee funds, not just a single risky asset class.""","Advantages of Gold IRA (regardless of where you're holding it): Disadvantages of Gold IRA: Instead, you can invest in trust funds like SLV (The ETF for silver) or GLD in your regular brokerage IRA. These funds negotiate their prices of storage, are relatively liquid, and shield you from the dangers of owning physical metal while providing opportunity to invest in it at market prices.","6190    4090
Name: query-id, dtype: int64",Should I switch/rollover my IRA to a Gold IRA at Regal Assets?,
3336,"""Yes, kinda.   Talk to local banks about a business account, and tell them you want to enable certain employees to make deposits but not withdrawals.  They don't need to know you're all the same person.   For instance I have a PayPal account for business.  These allow you to create """"sub accounts"""" for your employees with a variety of access privileges.  Of course I control the master account, but I also set up a """"sub account"""" for myself.  That is the account I use every day.""","The technical feature exists to (1)block all ACH activity, (2)block all ACH credits, or (3)block all ACH debits attempting to post to the deposit account.  The large financial institutions will not deviate from their company policies and won't offer something like this for a personal account.  The smaller institutions and credit unions are much more willing to discuss options.  Especially if you maintain a large deposit balance or have many products with the institution, you might convince them this feature is very important and insist they block all ACH activity on your account. This feature is used frequently on controlled asset accounts where the balance must be frozen for a variety of reasons.","1807    1762
Name: query-id, dtype: int64",Is there a bank account that allows ACH deposits but not ACH withdrawals?,
3455,"As I'm sure you are reading in Hull's classic, the basic valuation of bonds depends on the chance of entity defaulting on those bonds.  Let's start with just looking at the US.  The United States has a big advantage over corporations in issuing debt as it also prints the same currency that the debt is denominated in.  This makes it much easier not to default on your debt as you can always print more money to pay it.  Printing too much currency would cause inflation lowering the value of debt, but this would also lower the value of US corporate debt as well.  So you can think of even the highest rated corporate bonds as having the same rate as government debt plus a little extra due to the additional default risk of the corporation. The situation with other AA rated governments is more complicated.  Most of those governments have debt denominated in their local currency as well so it may seem like they should all have similar rates.  However, some governments have higher and some actually have lower rates than the United States.  Now, as above, some of the difference is due to the possible need of printing too much currency to cover the debt in crisis and now that we have more than one country to invest in the extra risk of international money flowing out of the country's bonds. However, the bigger difference between AA governments rates depends more on money flow, central banks and regulation.  Bonds are still mostly freely traded instruments that respond to supply and demand, but this supply and demand is heavily influenced by governments.  Central banks buy up large portions of the debt raising demand and lowering rates.  Regulators force banks to hold a certain amount of treasuries perhaps inflating demand. Finally, to answer your question the United States has some interesting advantages partially just due to its long history of stability, controlled inflation and large economy making treasuries valuable as one of the lowest risk investments.  So its rates are generally on the low end, but government manipulation can still mean that it is not necessarily the lowest.","""Its because of the economic uncertainty in the world. They are the """"risk-free"""" investment as it is an almost guaranteed return if you exclude inflation and US gov't defaulting. A lot of people are afraid to invest elsewhere given the current economic climate.  The yield on bonds is also low due to government intervention. Quantitative easing 1 and 2 and operation twist has forced yield this low, as that is what the government wants.""","7097    4601
Name: query-id, dtype: int64",Why are U.S. Treasury interest rates are so low vs. other nearly risk-free rates?,
3463,"You seem to think that stock exchanges are much more than they actually are. But it's right there in the name: stock exchange. It's a place where people exchange (i.e. trade) stocks, no more and no less. All it does is enable the trading (and thereby price finding). Supposedly they went into mysterious bankruptcy then what will happen to the listed companies  Absolutely nothing. They may have to use a different exchange if they're planning an IPO or stock buyback, that's all. and to the shareholder's stock who invested in companies that were listed in these markets ?  Absolutley nothing. It still belongs to them. Trades that were in progress at the moment the exchange went down might be problematic, but usually the shutdown would happen in a manner that takes care of it, and ultimately the trade either went through or it didn't (and you still have the money). It might take some time to establish this. Let's suppose I am an investor and I bought stocks from a listed company in NYSE and NYSE went into bankruptcy, even though NYSE is a unique business, meaning it doesn't have to do anything with that firm which I invested in. How would I know the stock price of that firm  Look at a different stock exchange. There are dozens even within the USA, hundreds internationally. and will I lose my purchased stocks ?  Of course not, they will still be listed as yours at your broker. In general, what will happen after that ?  People will use different stock exchanges, and some of them migth get overloaded from the additional volume. Expect some inconveniences but no huge problems.","Technically, of course. Almost any company can go bankrupt. One small note: a company goes bankrupt, not its stock. Its stock may become worthless in bankruptcy, but a stock disappearing or being delisted doesn't necessarily mean the company went bankrupt. Bankruptcy has implications for a company's debt as well, so it applies to more than just its stock. I don't know of any historical instances where this has happened, but presumably, the warning signs of bankruptcy would be evident enough that a few things could happen.  Another company, e.g. another exchange, holding firm, etc. could buy out the exchange that's facing financial difficulty, and the companies traded on it would transfer to the new company that's formed. If another exchange bought out the struggling exchange, the shares of the latter could transfer to the former. This is an attractive option because exchanges possess a great deal of infrastructure already in place. Depending on the country, this could face regulatory scrutiny however. Other firms or governments could bail out the exchange if no one presented a buyout offer. The likelihood of this occurring depends on several factors, e.g. political will, the government(s) in question, etc. For a smaller exchange, the exchange could close all open positions at a set price. This is exactly what happened with the Hong Kong Mercantile Exchange (HKMex) that MSalters mentioned. When the exchange collapsed in May 2013, it closed all open positions for their price on the Thursday before the shutdown date. I don't know if a stock exchange would simply close all open positions at a set price, since equity technically exists in perpetuity regardless of the shutdown of an exchange, while many derivatives have an expiration date. Furthermore, this might not be a feasible option for a large exchange. For example, the Chicago Mercantile Exchange lists thousands of products and manages hundreds of millions of transactions, so closing all open positions could be a significant undertaking.  If none of the above options were available, I presume companies listed on the exchange would actively move to other, more financially stable exchanges. These companies wouldn't simply go bankrupt. Contracts can always be listed on other exchanges as well. Considering the high level of mergers and acquisitions, both unsuccessful and successful,  in the market for exchanges in recent years, I would assume that option 1 would be the most likely (see the NYSE Euronext/Deutsche Börse merger talks and the NYSE Euronext/ICE merger that's currently in progress), but for smaller exchanges, there is the recent historical precedent of the HKMex that speaks to #3. Also, the above answer really only applies to publicly traded stock exchanges, and not all stock exchanges are publicly-held entities. For example, the Shanghai Stock Exchange is a quasi-governmental organization, so I presume option 2 would apply because it already receives government backing. Its bankruptcy would mean something occurred for the government to withdraw its backing or that it became public, and a discussion of those events occurring in the future is pure speculation.","394    628
Name: query-id, dtype: int64",is the bankruptcy of exchange markets possible?,
3468,"""https://money.stackexchange.com/a/79252/41349 https://money.stackexchange.com/a/79261/41349  Adding to @Chris H answer about damage limitation Online purchases could include phone/tablet app purchases, which could be an issue if you have children or you are a victim of fraud. First link from googling """"Kid racks up almost $6,000 on Jurassic World in-app purchases"""" Adding to @Michael C. Answer I think credit cards perhaps can make it more difficult to budget, if you are more lazy/have limited savings.  These might happen more long term if you don't keep track of your spending. I.e. If your credit limit matches your monthly income, and if you pay off your card each month, I think it is harder to overspend as you don't have more credit available than you can afford to spend. However this is countered by that, a slightly higher credit limit may help to avoid fees from exceeding your credit card limit. I think due to that some/not all purchases are instantly """"banked"""", i.e. the shop might send all of its monies to its bank at the end of the day or something like this, so you can just keep spending not realising you have exceeding your credit limit and get hit by fees.""","""I'm not sure that OP was asking if he/she personally should have more available credit, so I will answer the other interpretation: should that particular card have a higher limit? The answer is """"no.""""  The range varies vastly by issuer.  Starting limits vary widely from issuer to issuer even with identical credit histories.  Some issuers never automatically increase the limit, some periodically conduct account reviews to determine if an increase is warranted.  Some like to see higher spending habits each month.  Personally, my cards range from $500 to $25000, and the high and low extremes are the same age. You can search for tips on how often to request increases for your particular card, or what kind of spending habits the issuer prefers.  An important note: You do not need to carry a balance to make the issuer happy.  You never need to pay a cent in credit card interest.""","9951    6601
Name: query-id, dtype: int64",Negatives to increased credit card spending limit? [duplicate],
3481,"""Yes it's entirely possible; see below.  If you can't find anything on transfers out (partial or otherwise) on anyone's site it's because they don't want to give anyone ideas. I have successfully done exactly what you're proposing earlier this year, transferring most of the value from my employer's group personal pension scheme - also Aviva! - to a much lower-cost SIPP.  The lack of any sign of movement by Aviva to post-RDR """"clean priced"""" charge-levels on funds was the final straw for me.  My only regret is that I didn't do it sooner!  Transfer paperwork was initiated from the SIPP end but I was careful to make clear to HR people and Aviva's rep (or whatever group-scheme/employee benefits middleman organization he was from) that I was not exiting the company scheme and expected my employee and matching employer contributions to continue unchanged (and that I'd not be happy if some admin mess up led to me missing a month's contributions). There's a bit more on the affair in a thread here.  Aviva's rep did seem to need a bit of a prod to finally get it to happen.  With hindsight my original hope of an in-specie transfer does seem naive, but the out-of-the-market time was shorter and less scary than anticipated. Just in case you're unaware of it, Monevator's online broker list is an excellent resource to help decide who you might use for a SIPP; cheapest choice depends on level of funds and what you're likely to hold in it and how often you'll trade.""","Just to aid your searching, note that what your employer has provided you with access to is a Group Personal Pension . Now, as to the question of whether partial transfers from a GPP to a SIPP are possible - the answer would appear to be Probably Yes; however you should contact the pension administrator at your employer (who will be able to give both the employer's and the scheme's points of view), and also the SIPP provider you are considering, to get a definitive answer. I'm basing this on the results I'm seeing googling for 'partial gpp transfer', eg Partial transfer from group pension possible? and Is it possible to transfer?. Add to that the fact that one of the largest UK SIPP providers explicitly includes a 'Partial Transfer' checkbox on their pension transfer form.","9910    6583
Name: query-id, dtype: int64","Can I transfer money from a personal pension to a SIPP, while leaving the original pension open?",
3533,"""Warren Buffet isn't using any special sauce. He looks for value and ignores hype, greed, and fear. He buys what he knows and looks for companies that generate cash and/or are available for a discount of their true value. He explains what he looks for in a company and his reasons for buying it. He has said on numerous occasions, """"I look for intrinsic value."""" (So there's your formula.) Human nature is often  irrational and investing seems to bring out the fear and greed. I've always been a bit surprised when people ascribe some sort of sixth sense to Warren Buffet's success. He just works hard and doesn't deviate from a sound strategy. """"Be fearful when others are greedy and greedy when others are fearful."""" And of course, rule one: """"Don't lose money."""" It's not a joke. How many people buy high and sell low because of fear and greed? When the market tanks, buy more. Finally, anyone can invest with Buffet without all the work. Just buy a few shares of BRK.A or BRK.B.""",&gt; Buffet could easily take the lead here by starting a company solely dedicated to paying off people's mortgages using his own money.  If he is right that would only fix a few symptoms of the problem and only for a short time.  The corrupt system would quickly overwhelm his actions.,"8673    5760
Name: query-id, dtype: int64",Can Warren Buffet's method be distilled into basic steps?,
3566,"""There are books like, """"The Millionaire Mind"""" that could be of interest when it comes to basics like living below your means, investing what you save, etc. that while it is common sense, it is uncommonly done in the world.  Something to consider is how actively do you want your money management to be?  Is it something to spend hours on each week or a few hours a year tops?  You have lots of choices and decisions to make. I would suggest keeping part of your savings as an emergency fund just in case something happens.  As for another part, this is where you could invest in a few different options and see what happens. There would be a couple of different methods I could see for breaking into finance that I'd imagine: IT of a finance company - In this case you'd likely be working on customizations for what the bank, insurance or other kind of financial firm requires.  This could be somewhat boring as you are basically a part of the backbone that keeps the company going but not really able to take much of the glory when the company makes a lot of money. Brains of a hedge fund - In this case, you may have to know some trading algorithms and handle updating the code so that the trading activities can be done by a computer with lightning speed.  Harder to crack into since these would be the secretive people to find and join in a way.""","""First off, monozok is right, at the end of the day, you should not accept what anyone says to do without your money - take their suggestions as directions to research and decide for yourself.  I also do not think what you have is too little to invest, but that depends on how liquid you need to be.  Often in order to make a small amount of money grow via investments, you have to be willing to take all the investment profits from that principle and reinvest it.  Thus, can you see how your investment ability is governed by the time you plan to spend without that money?  They mantra that I have heard from many people is that the longer you are able to wait, the more 'risk' you can take.  As someone who is about the same age as you (I'm 24) I can't exactly say yet that what I have done is sure fire for the long term, but I suggest you adopt a few principles: 1) Go read """"A Random Walk Down Wall Street"""" by Burton G. Malkiel.  A key point for you might be that you can do better than most of these professional investors for hire simply by putting  more money in a well selected index fund.  For example, Vanguard is a nice online service to buy indexes through, but they may require a minimum.  2) Since you are young, if you go into any firm, bank, or """"financial planner,"""" they will just think you are naive and try to get you to buy whatever is best for them (one of their mutual funds, money market accounts, annuities, some flashy cd).   Don't.  You can do better on your own and while it might be tempting because these options look more secure or well managed, most of the time you will barely make above inflation, and you will not have learned very much. 3) One exciting thin you should start learning now is about algorithmic trading because it is cool and super efficient. quantopian.com is a good platform for this.  It is a fun community and it is also free. 4) One of the best ways I have found to watch the stock market is actually through a stock game app on my phone that has realtime stock price feed.  Seeking Alpha has a good mobile app interface and it also connects you to news that has to do with the companies you are interested in.""","8091    5327
Name: query-id, dtype: int64",How to start investing/thinking about money as a young person?,
