id,groudTruthContext,retrievedContext,questionId,question,answer
4168,"""For """"smaller trades"""", I'm not sure you can beat FXCM.com, a large, dedicated FX trading shop with extremely tight spreads, and a """"Micro"""" account that you can open for as little as $25(US). Their """"main"""" offering has a minimum account size of $2k (US), but recommends an account  size of $10k or more. But they also have a """"micro"""" account, which can be opened for as little as $25, with a $500 or higher recommended size. I haven't used them personally, but they're well known in the discount FX space.   One strong positive indicator, in my opinion, is that they sell an online FX training course for $19.99.  Why is that positive?  It means that their margins on your activity are small, and they're not trying to get you """"hooked"""".  If that were not the case, they'd give the course away, since they'd be able to afford to, and they would expect to make so much of your subsequent activity.   They do have some free online materials, too, but not the video stuff. Another plus is that they encourage you to use less leverage than they allow.  This does potentially serve their interests, by getting more of your deposits with them, but a lot of FX shops advertise the leverage to appeal to users' hope to make more faster, which isn't a great sign, in my opinion. Note that the micro account has no human support; you can only get support via email. On the other hand, the cost to test them out is close to nil; you can literally open an account for $25.""","Yes, it's a risk. To put it in perspective, If we look at the data for S&P returns since 1871, we get a CAGR of 10.72%. But, that comes with a SDev (Standard deviation) of 18.67%. This results in 53 of the 146 years returning less than 4%.  Now if we repeat the exercise over rolling 8 year periods, the CAGR drops to 9.22%, but the SDev drops to 5.74%. This results in just 31 of the 139 periods returning less than 4%. On the flip side, 26 periods had an 8 year return of over 15% CAGR.  From the anti-DS article you linked, I see that you like a good analogy. For me, the returns of the S&P over the long term are like going to Vegas, and finding that after you run the math of their craps (dice rolling game) you find the expected return is 10%. You can still lose on a given roll. But over a series of a larger number of rolls, you're far ahead.  To D Stanley - I agree that returns are not quite normal, but they are not so far off. Of the 139 rolling returns, we'd expect about 68% or 95 results to be 1 SDev away. We get 88 returns +/-1SDev. 2 SDevs? We'd expect only 5% to lie outside this range, and in fact, I only get one result on the low side and 4 on the high side, 5 results vs the 7 total we'd expect. The results are a bit better (more profitable) than the Normal Bell Curve fit would suggest.","4468    3261
Name: query-id, dtype: int64",Online Foreign Exchange Brokerages: Which ones are good & reputable for smaller trades?,
4171,"""It has semantic value (because we culturally believe gold is valuable).  There is a very important point here.  Gold and many other coin metals. This """"semantic value"""" is enshrined in law through the special tax status of coin metals.  You can buy a kilo of gold and not pay sales tax.  You can't buy a kilo of iron or tin and do the same.  This is the important part because investors shouldn't care about semantics. I read that the taxable status varies by state or nation, so you need to be very careful.  It's possible to evade taxes without realizing it.  It also doesn't necessarily exempt you from the form of gold.  An ingot should be tax exempt.  A collector's coin may or may not be, depending on your local laws and the difference between the value of the weight of the gold, and the value of the form of the coin.""","""During Graham's career, gold and currency were the same thing because of the gold standard. Graham did not advise investing in currencies, only in bonds and stocks, the latter only for intelligent speculation. Graham died a couple of years after Nixon closed the gold window, ending the gold standard.  Gold may be thought of as a currency even today, as endowments and other investors use it as a store of value or for diversification of risks. However, currency or commodities investing does not seem Graham-like. How could you reliably estimate intrinsic value of a currency or commodity, so that you can have a Graham-like margin of safety after subtracting the intrinsic value from the market value?  Saying that gold is """"clearly underpriced in today's market"""" is just hand-waving. A Graham analysis such as """"net net"""" (valuing stocks by their current tangible assets net of all liabilities) is a quantitative analysis of accounting numbers audited by CPAs and offers a true margin of safety.""","6732    4374
Name: query-id, dtype: int64",Why does gold have value?,
4188,"""You will make a profit in nominal dollars (or nominal units of whatever currency you used to buy the token).  Whether you'll make a profit in real dollars depends on inflation, and in practice whether it would be possible to sell your existing tokens to someone else for the new price. Suppose when the price was 50 U (50 """"units"""", since you didn't specify a currency), you bought one token.  Today you can either spend 52 U for a token, and get a liter of milk, or you can spend your existing token (for which you paid 50 U) and get a liter of milk.  It looks like you are making a profit of 2 U by spending your token. However, whether that profit is real or illusory depends on what else you could do with the token.  For instance, suppose that, since the price of a token is now 52 U, you will have no trouble finding someone who wants to buy your token from you for 52 U.  If you sell your token for 52 U, you'll still only be able to buy 1 L of milk.  So if you measure your wealth in milk, you have made no profit: in the past you had a token representing 1 L of milk, and today you still have a token representing 1 L of milk. Suppose now that in the past, when a token cost 50 U, a hamburger also cost 50 U.  Suppose further that a hamburger now costs 52 U.  So you can sell your token for 52 U, but that 52 U will still only buy you one hamburger.  So, again, if you measure your wealth in hamburgers, your have made no profit.  In the past, you could have sold your token and bought a hamburger; today, you can still sell your token and buy a hamburger, and you'll have nothing left over, so you have gained nothing. If, on the other hand, the price of a hamburger today is still 50 U, then you call sell your token for 52 U, buy a hamburger for 50 U, and still have 2 U left over.  You have made a profit. What this all goes to show is that, in practice, the idea of """"profit"""" depends on the overall economy, and whether you could exchange the currency units you have in your possession for a greater quantity of goods than you could in the past.  Whether this is possible depends on the relative changes in price of various goods.  In other words, if you get your money by selling Product A, and later you buy Product B, you may or may not make a profit depending on how the prices of the two products moved relative to one another. Also, in your hypothetical setup, the """"currency"""" (the token) is directly linked to the value of a single good, so you can always at least get 1 L of milk for your token.  Most real currency is not bound to specific goods like your milk token, so it is possible for your currency to lose value in an absolute sense.  For instance, suppose you sell a book for $5.  The $5 is not a """"book token"""" and you cannot rely on being able to exchange it for a book in the future; in the future, all books may cost $10, and the prices of all goods may rise similarly, so your currency will actually be worth less no matter how you try to use it.  This could happen with the milk token if the milkman announces that henceforth 1 L of milk will cost 2 tokens; your existing token suddenly loses half its value. In sum, it is easy to calculate whether you made a profit in currency units.  What is harder is to calculate whether you made a profit in """"real terms"""" (often referred to as """"real dollars"""" or """"inflation-adjusted dollars"""", or the equivalent in your favorite currency).  The reason this is hard is because the idea of """"real dollars"""" is fundamentally linked to the possibility of exchanging currency for goods (and services), and so it depends what goods you're buying.  Inflation statistics published by governments and the like use a """"basket"""" of goods to approximate the overall price movements in the economy as a whole.""","You seem to think that stock exchanges are much more than they actually are. But it's right there in the name: stock exchange. It's a place where people exchange (i.e. trade) stocks, no more and no less. All it does is enable the trading (and thereby price finding). Supposedly they went into mysterious bankruptcy then what will happen to the listed companies  Absolutely nothing. They may have to use a different exchange if they're planning an IPO or stock buyback, that's all. and to the shareholder's stock who invested in companies that were listed in these markets ?  Absolutley nothing. It still belongs to them. Trades that were in progress at the moment the exchange went down might be problematic, but usually the shutdown would happen in a manner that takes care of it, and ultimately the trade either went through or it didn't (and you still have the money). It might take some time to establish this. Let's suppose I am an investor and I bought stocks from a listed company in NYSE and NYSE went into bankruptcy, even though NYSE is a unique business, meaning it doesn't have to do anything with that firm which I invested in. How would I know the stock price of that firm  Look at a different stock exchange. There are dozens even within the USA, hundreds internationally. and will I lose my purchased stocks ?  Of course not, they will still be listed as yours at your broker. In general, what will happen after that ?  People will use different stock exchanges, and some of them migth get overloaded from the additional volume. Expect some inconveniences but no huge problems.","7104    4609
Name: query-id, dtype: int64",Value of tokens bought at an older price,
4269,"It's safe to say that for mature companies, with profits that have been steady, and steadily growing, that a multiple of earnings can come into play. It's not identical between companies or even industries, but for consumer staples, for instance, you'll see a clustering around a certain P/E.  On the other hand, there are companies like FaceBook, 18 months ago, trading at 20, now at 70 with a 110 P/E. Did the guys valuing the stock simply get it wrong then or is it wrong now?  Contrast this with KO (Coca-cola) a 20 P/E and 3.2% dividend, PG (Proctor and Gamble) 21 P/E, 3% dividend.  Funny though, a $1M valuation for $50K in profit may be Shark ridiculous, but a $1B valuation on a $50M company with great prospects, i.e. a pipeline of new products in growing markets, is a steal.  Disclosure I have no positions in the mentioned stocks.","""What you are describing is a very specific case of the more general principle of how dividend payments work. Broadly speaking, if you own common shares in a corporation, you are a part owner of that corporation; you have the right to a % of all of that corporation's assets. The value in having that right is ultimately because the corporation will pay you dividends while it operates, and perhaps a final dividend when it liquidates at the end of its life. This is why your shares have value - because they give you ownership of the business itself. Now, assume you own 1k shares in a company with 100M shares, worth a total of $5B. You own 0.001% of the company, and each of your shares is worth $50; the total value of all your shares is $50k. Assume further that the value of the company includes $1B in cash. If the company pays out a dividend of $1B, it will now be only worth $4B. Your shares have just gone down in value by 20%! But, you have a right to 0.001% of the dividend, which equals a $10k cash payment to you. Your personal holdings are now $40k worth of shares, plus $10k in cash. Except for taxes, financial theory states that whether a corporation pays a dividend or not should not impact the value to the individual shareholder.  The difference between a regular corporation and a mutual fund, is that the mutual fund is actually a pool of various investments, and it reports a breakdown of that pool to you in a different way. If you own shares directly in a corporation, the dividends you receive are called 'dividends', even if you bought them 1 minute before the ex-dividend date. But a payment from a mutual fund can be divided between, for example, a flow through of dividends, interest, or a return of capital. If you 'looked inside' your mutual fund you when you bought it, you would see that 40% of its value comes from stock A, 20% comes from stock B, etc etc., including maybe 1% of the value coming from a pile of cash the fund owns at the time you bought your units.  In theory the mutual fund could set aside the cash it holds for current owners only, but then it would need to track everyone's cash-ownership on an individual basis, and there would be thousands of different 'unit classes' based on timing. For simplicity, the mutual fund just says """"yes, when you bought $50k in units, we were 1/3 of the year towards paying out a $10k dividend. So of that $10k dividend, $3,333k of it is assumed to have been cash at the time you bought your shares. Instead of being an actual 'dividend', it is simply a return of capital.""""  By doing this, the mutual fund is able to pay you your owed dividend [otherwise you would still have the same number of units but no cash, meaning you would lose overall value], without forcing you to be taxed on that payment. If the mutual fund didn't do this separate reporting, you would have paid $50k to buy $46,667k of shares and $3,333k of cash, and then you would have paid tax on that cash when it was returned to you. Note that this does not """"falsely exaggerate the investment return"""", because a return of capital is not earnings; that's why it is reported separately.  Note that a 'close-ended fund' is not a mutual fund, it is actually a single corporation. You own units in a mutual fund, giving you the rights to a proportion of all the fund's various investments. You own shares in a close-ended fund, just as you would own shares in any other corporation. The mutual fund passes along the interest, dividends, etc. from its investments on to you; the close-ended fund may pay dividends directly to its shareholders, based on its own internal dividend policy.""","13440    10223
Name: query-id, dtype: int64",What is the valuation of a company based on?,
4290,"P/E is the number of years it would take for the company to earn its share price.  You take share price divided by annual earnings per share.  You can take the current reported quarterly earnings per share times 4, you can take the sum of the past four actual quarters earnings per share or you can take some projected earnings per share. It has little to do with a company's actual finances apart from the earnings per share.  It doesn't say much about the health of a company's balance sheet, and is definitely not an indicator for bankruptcy.  It's mostly a measure of the market's assumptions of the company's ability to grow earnings or maintain it's current earnings growth.   A share price of $40 trading for a P/E ratio of 10 means it will take the company 10 years to earn $40 per share, it means there's current annual earnings per share of $4.  A different company may also be earning $4 per share but trade at 100 times earnings for a share price of $400.  By this measure alone neither company is more or less healthy than the other.  One just commands more faith in the future growth from the market. To circle back to your question regarding a negative P/E, a negative P/E ratio means the company is reporting negative earnings (running at a loss).  Again, this may or may not indicate an imminent bankruptcy.  Increasing balance sheet debt with decreasing revenue and or earnings and or balance sheet assets will be a better way to assess bankruptcy risk.","P/E is the number of years it would take for the company to earn its share price.  You take share price divided by annual earnings per share.  You can take the current reported quarterly earnings per share times 4, you can take the sum of the past four actual quarters earnings per share or you can take some projected earnings per share. It has little to do with a company's actual finances apart from the earnings per share.  It doesn't say much about the health of a company's balance sheet, and is definitely not an indicator for bankruptcy.  It's mostly a measure of the market's assumptions of the company's ability to grow earnings or maintain it's current earnings growth.   A share price of $40 trading for a P/E ratio of 10 means it will take the company 10 years to earn $40 per share, it means there's current annual earnings per share of $4.  A different company may also be earning $4 per share but trade at 100 times earnings for a share price of $400.  By this measure alone neither company is more or less healthy than the other.  One just commands more faith in the future growth from the market. To circle back to your question regarding a negative P/E, a negative P/E ratio means the company is reporting negative earnings (running at a loss).  Again, this may or may not indicate an imminent bankruptcy.  Increasing balance sheet debt with decreasing revenue and or earnings and or balance sheet assets will be a better way to assess bankruptcy risk.","9694    6422
Name: query-id, dtype: int64",Does negative P/E ratio mean stock is weak?,
4340,Contact AmEx. They are the only ones who might have a current list.,"""As i see it, with a debit card, they   are taken kinda out of the game. They   are not lending money, it seems really   bad for them. Not exactly. It is true that they're not lending money, but they charge a hefty commission from the retailers for each swipe which is pure profit with almost no risk. One of the proposals considered (or maybe approved already, don't know) in Congress is to cap that hefty commission, which will really make the debit cards merely a service for the checking account holder, rather than a profit maker for the bank. On the other hand, it's   definitely good for individuals. I disagree with that. Debit cards are easier to use than checks, but they provide much less protection than credit cards. Here's what I had to say on this a while ago, and seems like the community agrees. But, why do we really need a credit   history to buy some of the more   expensive stuff Because the system is broken. It rewards people in debt by giving them more opportunities to get into even more debts, while people who owe nothing to noone cannot get a credit when they do need one. With the current system the potential creditor can only asses the risk of someone who has debt already, they have no way of assessing risks of someone with no debts. To me, all this credit card system   seems like an awfully nice way to make   loads of money, backed by governments   as well. Well, credit cards have nothing to do with it. It's the credit scores system that is broken. If we replace the """"card"""" with """"score"""" in your question - then yes, you're thinking correctly. That of course is true for the US, in other countries I have no knowledge on how the creditors assess the risks.""","3063    2521
Name: query-id, dtype: int64",How can I determine which stores are regarded as supermarkets for a rewards credit card?,
4412,"If you can pay it then there's no need to involve a credit counselor.  After all, their main role when you use them is to negotiate payments with creditors so you can pay off your debts.  In this case you have the funds to pay, so why make it any more complicated than it needs to be? To be honest, a 597 score is going to make it tough for you to find auto financing.  Whatever options you find, they'll charge pretty steep interest rates and have high payments because they'll keep you on as short a payment term as your finances will allow.  I would strongly suggest that you work on improving your score for awhile before trying to buy a car.  If you can, buy a car for cash.  You might not get much, but it will solve your transportation problem while you work on resolving your credit issues. Using a credit counselor won't have any impact on your credit score as far as the debts are concerned.  What will make a difference is not having them show as open collections, which is pretty bad.  You'll still take a hit for having gone to collections in the first place, but paying them off will mitigate at least some of the effect. I hope this helps. Good luck!","The answer to this question is related to another question: How would I invest in Uber? Given that Uber is a privately-held company, the average investor cannot directly buy stock.  However, there are some indirect methods that you can use to invest in Uber, and as a result, it is also possible to indirectly short Uber. One method is to invest in (or short) companies that invest in Uber.  Alphabet/Google (GOOG) owns some, as well as Microsoft (MSFT), Toyota (ADR), and other companies.  Theoretically, you could short these companies, as a hit to Uber would be bad for those companies. Another method would be to look at Uber's competitors.  Think about what companies would do well if Uber went under.  Lyft, perhaps, although it is so similar to Uber that if one has trouble, the other may as well.  Perhaps instead you might invest in a traditional taxi company, or a company that provides services to taxi companies, such as Medallion Financial Corporation (MFIN). Keep in mind that either investing or shorting any of these is not really the same as investing/shorting Uber.  It provides you some exposure in Uber, but your investment is also affected by many other things that have nothing to do with Uber. For more information, see the Investopedia article Ways to Invest in Uber before It Goes Public. For the record, I don't recommend that you do any of this.","9061    6006
Name: query-id, dtype: int64",What's The Best Way To Pay Off My Collections?,
4444,"""I'd answer it this way:  What do you want to do? I'd say any amount is acceptable from as low as $100.  When you look at the specific """"tree"""" of investing paying $5 for a $100 seems unacceptable.  However when observing the """"forest"""" what does it matter if you """"waste"""" $5 on a commission?  Your friends (and maybe you) probably waste more than $5 multiple times per day.  For them buying a latte might empower them, if buying another share of HD, for a similar cost, empowers you than do it.  In the end who will be better off? Studies show that the more important part of building a significant investment portfolio is actually doing it.  Rate of return and the cost of investing pales in comparison to actually doing it.  How many of your peers are doing similar things?  You are probably in very rare company. If it makes you happy, it is a wonderful way to spend your money.""","When I was in that boat a few years ago, I went for the car first.  My thoughts: If I get the car first, I'm guaranteed to have a car that runs well.  That makes it more convenient to commute to any job, or for social functions.  I ended up dropping about $20k into a car (paid cash, I don't like being in debt).  I chose to buy a really nice car, knowing it will last for many years to come - I'm expecting to not replace it for about 10 years from the purchase.  I would urge you to consider paying in full for the car; dumping $20k+ is a lot, and there are plenty of nice cars out there in the $10-20k range that will work just fine for years to come.  One benefit of paying in full is that you don't have a portion of your income tied into the car loan. The main reason I chose not to go for the house first had more to do with the difference in commitment.  A home mortgage is a 30-year commitment on a large chunk of your income.  With the job market and housing markets both currently working against you, it's better to wait until you have a large safety net to fall into. For example, it's always recommended to have several months worth of living expenses in savings.  Compared to renting, having 6 or more months of mortgage payments + utilities + insurance + property taxes + other mandatory expenses (see: food, gas) comes out to a significant amount more that you should have saved (for me, I'm looking at a minimum of about $20k in savings just to feel comfortable; YMMV).  Also, owning a house always has more maintenance costs than you will predict.  Even if it's just replacing a few light bulbs at first, eventually you'll need something major: an appliance will die, your roof will spring a leak, anything (I had both of those happen in the first year, though it could be bad luck).  You should make sure that you can afford the increased monthly payments while still well under your income. Once you're locked in to the house, you can still set aside a smaller chunk of your income for a new car 5-10 years down the road.  But if you're current car is getting down to it's last legs, you should get that fixed up before you lock yourself in to an uncomfortable situation. Don't be in too much of a hurry to buy a house.  The housing market still has a ways to go before it recovers, and there's not a whole lot to help it along.  Interest rates may go up, but that will only hurt the housing market, so I don't expect it to change too much for the next several months.  With a little bit of sanity, we won't have another outrageous housing bubble for many years, so houses should remain somewhat affordable (interest rates may vary).  Also keep in mind that if you pay less that 20% down on the house, you may end up with some form of mortgage interest, which is just extra interest you'll owe each month.","11074    7530
Name: query-id, dtype: int64",How much should I save up per trade?,
4457,"From WePay (GoFundMe's payment processor) support. I received only gifts and donations.  Will I receive a Form 1099-K?   As of 2015, the IRS has clarified that WePay is not required to send    a Form 1099-K with respect to payments that are made solely as gifts   or donations.  The purpose of Form 1099-K is to report payments for   the provision of goods or services, which may be subject to tax.   Gifts and donations typically are not reported as income by recipients,   so it is not necessary to send them a Form 1099-K.   https://support.wepay.com/hc/en-us/articles/203609483-Tax-Reporting","From WePay (GoFundMe's payment processor) support. I received only gifts and donations.  Will I receive a Form 1099-K?   As of 2015, the IRS has clarified that WePay is not required to send    a Form 1099-K with respect to payments that are made solely as gifts   or donations.  The purpose of Form 1099-K is to report payments for   the provision of goods or services, which may be subject to tax.   Gifts and donations typically are not reported as income by recipients,   so it is not necessary to send them a Form 1099-K.   https://support.wepay.com/hc/en-us/articles/203609483-Tax-Reporting","3977    3019
Name: query-id, dtype: int64",Taxing GoFundMe Donations,
4604,"This person could buy another car at any moment without any money problems, so I don't really see any point in insuring, especially with such a ridiculously high price compared to the extremely low risk. Convenience.  If you self-insure, then an accident means that you have to make arrangements to get the car towed, fixed, evaluated, etc.  If you buy insurance, your insurer would prefer to do all that.  They argue with the mechanic over prices, the lawyer over liability, etc.   And of course, rich people need more liability insurance than other people, not less.  So part of that $1400 is probably money that your friend would have to pay regardless.","""From what I've heard in the past, debt can be differentiated between secured debt and unsecured debt.   Secured debt is a debt for which something stands good such as a mortgage on your house.  You have a debt, but that debt is covered by the value of an asset and if you needed to free yourself of the debt, then you could by selling that asset.   This is what is known as """"good"""" debt.   Unsecured debt is debt that is incurred where the only thing that is available to pay it back is your income.  An example of this is credit card debt where you purchase something that couldn't be sold again to pay off the debt.   This is know as """"bad"""" debt. You have to be careful about thinking that house debt is always """"good"""" debt because the house stands good for it though.  The problem with that is that the house could go down in value and then suddenly your """"good"""" debt is """"bad"""" debt (or no longer secured).  Cars are very risky this way because they go down in value.  It is really easy to get a car loan where before long you are upside down.    This is the problem with the term """"good"""" debt. The label makes it sound like it is a good idea to have that debt, and the risk associated with having the debt is trivialized and allows yourself to feel good about your financial plan.  Perhaps this is why so many houses are in foreclosure right now, people believed the """"good"""" debt myth and thought that it was ok to borrow MORE than the home was worth to get into a house.  Thus they turned a secured debt into an unsecured debt and put their residence at risk by levels of debt they couldn't afford. Other advice I've heard and tend to agree with, is that you should only borrow for a house, an education and maybe a car (danger on that last one), being careful to buy a modest house, car etc that is well within your means to repay.   So if you do have to borrow for a car, go for basic transportation instead of the $40,000 BMW.  Keep you house payment less than 1/4th of your take home pay. Pay off the school loans as quickly as possible. Regardless of the label, """"good"""" """"bad"""" """"unsecured"""" """"secured"""", I think that less debt is better than more debt.   There is definitely such a thing as too much """"good"""" debt!""","3375    2684
Name: query-id, dtype: int64",Why do people buy insurance even if they have the means to overcome the loss?,
4611,I know exactly what you are talking about. You may like,"""Not knowing anything about your situation or what makes it so complex, I would have to agree with the other commenters.  If your accountant screws up your business goes under, but at least your personal finances are safe from that and you'll recover (unless all your wealth is tied up in your business).  If your virtual assistant uses your personal information to take all your money, ruin your credit, or any number of other things, you're going to spend a loooong time trying to get things """"back to normal"""". If the few hours per month spent managing your finances is starting to add up, I might suggest looking into other ways to automate and manage them.  For instance, are all of your bills (or as many as you can) e-bills that can be issued electronically to your bank?  Have you set up online bill pay with your bank, so that you can automatically pay all the bills when they arrive?  Have you tried using any number of online services (Mint, Thrive, your bank's """"virtual wallet/portfolio"""") to help with budget, expense tracking, etc.? Again, I don't know your exact situation, but hopefully some of these suggestions help.  Once I started automating my savings and a lot of my bill paying, it gave me a lot of peace of mind.""","7346    4768
Name: query-id, dtype: int64","Multi-user, non-US personal finance and budget software",
4666,"@sharam - big question.  I am going to answer part of it, but not as directly as you might like. You mention 4-6 cents per unit per month, but fail to give a unit price, so it is hard to tell how much return you are really looking for. Given the amount you have to invest, depending on your time horizon, you will do much better outside of mutual funds.  Many funds in this category have fees in the 2% range.  You actually have enough money to have a diversified portfolio on your own, without recourse to funds. If you want to use a fund-like product, I encourage you to look at well established ETFs (Exchange Traded Funds).  They are basically like mutual funds that trade on the open stock market.  One good example in this category is iShares XDV Good Luck","""You will make a profit in nominal dollars (or nominal units of whatever currency you used to buy the token).  Whether you'll make a profit in real dollars depends on inflation, and in practice whether it would be possible to sell your existing tokens to someone else for the new price. Suppose when the price was 50 U (50 """"units"""", since you didn't specify a currency), you bought one token.  Today you can either spend 52 U for a token, and get a liter of milk, or you can spend your existing token (for which you paid 50 U) and get a liter of milk.  It looks like you are making a profit of 2 U by spending your token. However, whether that profit is real or illusory depends on what else you could do with the token.  For instance, suppose that, since the price of a token is now 52 U, you will have no trouble finding someone who wants to buy your token from you for 52 U.  If you sell your token for 52 U, you'll still only be able to buy 1 L of milk.  So if you measure your wealth in milk, you have made no profit: in the past you had a token representing 1 L of milk, and today you still have a token representing 1 L of milk. Suppose now that in the past, when a token cost 50 U, a hamburger also cost 50 U.  Suppose further that a hamburger now costs 52 U.  So you can sell your token for 52 U, but that 52 U will still only buy you one hamburger.  So, again, if you measure your wealth in hamburgers, your have made no profit.  In the past, you could have sold your token and bought a hamburger; today, you can still sell your token and buy a hamburger, and you'll have nothing left over, so you have gained nothing. If, on the other hand, the price of a hamburger today is still 50 U, then you call sell your token for 52 U, buy a hamburger for 50 U, and still have 2 U left over.  You have made a profit. What this all goes to show is that, in practice, the idea of """"profit"""" depends on the overall economy, and whether you could exchange the currency units you have in your possession for a greater quantity of goods than you could in the past.  Whether this is possible depends on the relative changes in price of various goods.  In other words, if you get your money by selling Product A, and later you buy Product B, you may or may not make a profit depending on how the prices of the two products moved relative to one another. Also, in your hypothetical setup, the """"currency"""" (the token) is directly linked to the value of a single good, so you can always at least get 1 L of milk for your token.  Most real currency is not bound to specific goods like your milk token, so it is possible for your currency to lose value in an absolute sense.  For instance, suppose you sell a book for $5.  The $5 is not a """"book token"""" and you cannot rely on being able to exchange it for a book in the future; in the future, all books may cost $10, and the prices of all goods may rise similarly, so your currency will actually be worth less no matter how you try to use it.  This could happen with the milk token if the milkman announces that henceforth 1 L of milk will cost 2 tokens; your existing token suddenly loses half its value. In sum, it is easy to calculate whether you made a profit in currency units.  What is harder is to calculate whether you made a profit in """"real terms"""" (often referred to as """"real dollars"""" or """"inflation-adjusted dollars"""", or the equivalent in your favorite currency).  The reason this is hard is because the idea of """"real dollars"""" is fundamentally linked to the possibility of exchanging currency for goods (and services), and so it depends what goods you're buying.  Inflation statistics published by governments and the like use a """"basket"""" of goods to approximate the overall price movements in the economy as a whole.""","13380    10160
Name: query-id, dtype: int64",What are good Monthly Income Funds? [Canada],
4735,"""I keep spreadsheets that verify each $ distribution versus the rate times number of shares owned. For mutual funds, I would use Yahoo's historical data, but sometimes shows up late (a few days, a week?) and it isn't always quite accurate enough. A while back I discovered that MSN had excellent data when using their market price chart with dividends """"turned on,"""" HOWEVER very recently they have revamped their site and the trusty URLs I have previously used no longer work AND after considerable browsing, I can no longer find this level of detail anywhere on their site !=( Happily, the note above led me to the Google business site, and it looks like I am """"back in business""""... THANKS!""","""I keep spreadsheets that verify each $ distribution versus the rate times number of shares owned. For mutual funds, I would use Yahoo's historical data, but sometimes shows up late (a few days, a week?) and it isn't always quite accurate enough. A while back I discovered that MSN had excellent data when using their market price chart with dividends """"turned on,"""" HOWEVER very recently they have revamped their site and the trusty URLs I have previously used no longer work AND after considerable browsing, I can no longer find this level of detail anywhere on their site !=( Happily, the note above led me to the Google business site, and it looks like I am """"back in business""""... THANKS!""","2149    2008
Name: query-id, dtype: int64",Where can I find accurate historical distribution data for mutual funds?,
